time,t_speed,t_yd,throttle,brake,steer,c_speed,c_yd
1520867674.61522,11.11111111111111,0.0,0.9999982101439007,0,0.0,4.04786941504,-0.00022782891468852806
1520867674.635188,11.11111111111111,0.0,0.9999986576079255,0,0.0,4.04786941504,0.0
1520867674.655183,11.11111111111111,0.0,0.9999989932059441,0,0.0,4.04786941504,0.0
1520867674.675227,11.11111111111111,0.0,0.9999992449044581,0,0.0,4.04786941504,0.0
1520867674.695181,11.11111111111111,0.0,0.9999994336783435,0,0.0,4.14765366048,-9.577263825531044e-05
1520867674.715162,11.11111111111111,0.0,0.9999995752587576,0,0.0,4.14765366048,-9.577263825531044e-05
1520867674.735209,11.11111111111111,0.0,0.9999996814440681,0,0.0,4.2472394201600006,-3.507990014492668e-05
1520867674.755158,11.11111111111111,0.0,0.9999997610830511,0,0.0,4.5448142784000005,0.0
1520867674.77519,11.11111111111111,0.0,0.9999998208122883,0,0.0,4.7422047904,-0.001024615896995074
1520867674.795194,11.11111111111111,0.0,0.9999998656092163,0,0.0,4.7422047904,-0.001024615896995074
1520867674.81516,11.11111111111111,0.0,0.9999998992069122,0,0.0,4.8406027648,-6.64576354764109e-05
1520867674.835195,11.11111111111111,0.0,0.9999999244051841,0,0.0,4.9387995712,-0.00044158933753072363
1520867674.855188,11.11111111111111,0.0,0.9999999433038881,0,0.0,4.9387995712,-0.00044158933753072363
1520867674.875185,11.11111111111111,0.0,0.999999957477916,0,0.0,5.1588192479999995,-0.00031366620075959194
1520867674.895108,11.11111111111111,0.0,0.999999968108437,0,0.0,5.1588192479999995,-0.00031366620075959194
1520867674.915157,11.11111111111111,0.0,0.9999999760813278,0,0.0,5.3885441632,-3.23436921153804e-05
1520867674.935164,11.11111111111111,0.0,0.9999999820609959,0,0.0,5.605854777599999,0.0030388398127953933
1520867674.955186,11.11111111111111,0.0,0.999999986545747,0,0.0,5.605854777599999,0.0030388398127953933
1520867674.975224,11.11111111111111,0.0,0.9999999899093102,0,0.0,5.605854777599999,0.0030388398127953933
1520867674.99514,11.11111111111111,0.0,0.9999999924319827,0,0.0,5.708879616,-0.023597828083391004
1520867675.015144,11.11111111111111,0.0,0.999999994323987,0,0.0,5.8124900768,0.0061006398957802665
1520867675.03518,11.11111111111111,0.0,0.9999999957429903,0,0.0,6.0057186464,0.0
1520867675.055139,11.11111111111111,0.0,0.9999999968072427,0,0.0,6.0057186464,0.0
1520867675.075164,11.11111111111111,0.0,0.999999997605432,0,0.0,6.200578912,0.008632291961693888
1520867675.095186,11.11111111111111,0.0,0.999999998204074,0,0.0,6.200578912,0.008632291961693888
1520867675.115192,11.11111111111111,0.0,0.9999999986530556,0,0.0,6.266472608,-0.004564602134224063
1520867675.13518,11.11111111111111,0.0,0.9999999989897916,0,0.0,6.4658748,0.0
1520867675.1552,11.11111111111111,0.0,0.9999999992423437,0,0.0,6.4658748,0.0
1520867675.175157,11.11111111111111,0.0,0.9999999994317578,0,0.0,6.58556976,0.001104303840110381
1520867675.195196,11.11111111111111,0.0,0.9999999995738184,0,0.0,6.649599299199999,-0.014942565408139243
1520867675.215151,11.11111111111111,0.0,0.9999999996803638,0,0.0,6.8402663295999995,0.0
1520867675.23522,11.11111111111111,0.0,0.9999999997602729,0,0.0,6.9706142528,0.002160238401328578
1520867675.25518,11.11111111111111,0.0,0.9999999998202047,0,0.0,6.9706142528,0.002160238401328578
1520867675.275155,11.11111111111111,0.0,0.9999999998651535,0,0.0,7.1608387136,0.0
1520867675.295198,11.11111111111111,0.0,0.9999999998988651,0,0.0,7.1608387136,0.0
1520867675.315192,11.11111111111111,0.0,0.9999999999241489,0,0.0,7.21388448,-0.0007565524642834434
1520867675.335195,11.11111111111111,0.0,0.9999999999431117,0,0.0,7.398780223999999,0.0
1520867675.355201,11.11111111111111,0.0,0.9999999999573338,0,0.0,7.398780223999999,0.0
1520867675.375198,11.11111111111111,0.0,0.9999999999680004,0,0.0,7.5408316544,0.000905496398480275
1520867675.395222,11.11111111111111,0.0,0.9999999999760003,0,0.0,7.5408316544,0.000905496398480275
1520867675.41516,11.11111111111111,0.0,0.9999999999820002,0,0.0,7.7290891392,0.0
1520867675.435146,11.11111111111111,0.0,0.9999999999865001,0,0.0,7.9159205664,0.0
1520867675.455185,11.11111111111111,0.0,0.9999999999898751,0,0.0,7.952045868799999,-0.0052461169457665695
1520867675.475232,11.11111111111111,0.0,0.9999999999924063,0,0.0,7.952045868799999,-0.0052461169457665695
1520867675.495184,11.11111111111111,0.0,0.9999999999943048,0,0.0,7.952045868799999,-0.0052461169457665695
1520867675.515198,11.11111111111111,0.0,0.9999999999957285,0,0.0,7.952045868799999,-0.0052461169457665695
1520867675.535231,11.11111111111111,0.0,0.9999999999967963,0,0.0,8.1007581952,0.00048018939592806665
1520867675.555185,11.11111111111111,0.0,0.9999999999975973,0,0.0,8.284679392,0.0
1520867675.575195,11.11111111111111,0.0,0.9999999999981979,0,0.0,8.3212606752,-0.0021012042470157965
1520867675.595228,11.11111111111111,0.0,0.9999999999986484,0,0.0,8.505785376,0.0
1520867675.615212,11.11111111111111,0.0,0.9920894912700975,0,0.0,8.6902161984,-0.0007286483378830775
1520867675.635209,11.11111111111111,0.0,0.9725706170836842,0,0.0,8.8260761248,0.0014802215852757277
1520867675.655207,11.11111111111111,0.0,0.9579314614438742,0,0.0,8.8260761248,0.0014802215852757277
1520867675.675194,11.11111111111111,0.0,0.9469520947140168,0,0.0,8.8260761248,0.0014802215852757277
1520867675.695235,11.11111111111111,0.0,0.9209401299866237,0,0.0,9.0038505216,0.0
1520867675.715248,11.11111111111111,0.0,0.8838924361210788,0,0.0,9.1792377248,0.0
1520867675.735265,11.11111111111111,0.0,0.8561066657219202,0,0.0,9.1792377248,0.0
1520867675.755253,11.11111111111111,0.0,0.8293051654425512,0,0.0,9.2388594496,-0.0005350432895770435
1520867675.775136,11.11111111111111,0.0,0.7927225695130246,0,0.0,9.4036741568,-0.00028578773040938
1520867675.795225,11.11111111111111,0.0,0.7652856225658795,0,0.0,9.4036741568,0.0
1520867675.815189,11.11111111111111,0.0,0.7343415017955208,0,0.0,9.5073382624,0.001181884419645297
1520867675.835132,11.11111111111111,0.0,0.6970279580977516,0,0.0,9.648392793600001,0.0
1520867675.85523,11.11111111111111,0.0,0.6690428003244246,0,0.0,9.648392793600001,0.0
1520867675.875153,11.11111111111111,0.0,0.6340428043144295,0,0.0,9.7885040704,-0.00020184824066933323
1520867675.895224,11.11111111111111,0.0,0.6014658501869332,0,0.0,9.8517736416,-0.00443338464792752
1520867675.915217,11.11111111111111,0.0,0.565923296511311,0,0.0,9.9628720224,-0.0002593523215728226
1520867675.935198,11.11111111111111,0.0,0.5392663812545944,0,0.0,9.9628720224,0.0
1520867675.9552,11.11111111111111,0.0,0.5135256544920568,0,0.0,10.0203524256,0.0007146145237649243
1520867675.975225,11.11111111111111,0.0,0.4942201094201536,0,0.0,10.0203524256,0.0007146145237649243
1520867675.995216,11.11111111111111,0.0,0.4756487464562262,0,0.0,10.0612744672,-0.00025612057727017305
1520867676.015201,11.11111111111111,0.0,0.4540651112732808,0,0.0,10.137825596799999,-0.000694930513556546
1520867676.035158,11.11111111111111,0.0,0.4378773848860718,0,0.0,10.137825596799999,-0.000694930513556546
1520867676.055131,11.11111111111111,0.0,0.421673443535665,0,0.0,10.1784570624,0.0003623980922261383
1520867676.075217,11.11111111111111,0.0,0.4029552580828597,0,0.0,10.244109356800001,0.0
1520867676.095203,11.11111111111111,0.0,0.38582131403325587,0,0.0,10.2750624064,-0.0005386268924309943
1520867676.115232,11.11111111111111,0.0,0.372970855996053,0,0.0,10.2750624064,-0.0005386268924309943
1520867676.13519,11.11111111111111,0.0,0.3582376505481509,0,0.0,10.3260160256,0.0
1520867676.155186,11.11111111111111,0.0,0.34431596150222415,0,0.0,10.3547338752,-1.5780510206680328e-05
1520867676.175159,11.11111111111111,0.0,0.3300730665577792,0,0.0,10.3927501568,-0.0001954936089652383
1520867676.195236,11.11111111111111,0.0,0.3193908953494455,0,0.0,10.3927501568,0.0
1520867676.215235,11.11111111111111,0.0,0.30974846502319514,0,0.0,10.409058176,-0.0002776980668469654
1520867676.235215,11.11111111111111,0.0,0.30061135779850745,0,0.0,10.4281110208,-3.725737473495601e-05
1520867676.255129,11.11111111111111,0.0,0.29375852737999175,0,0.0,10.4281110208,-3.725737473495601e-05
1520867676.275149,11.11111111111111,0.0,0.28861890456610495,0,0.0,10.4281110208,-3.725737473495601e-05
1520867676.295198,11.11111111111111,0.0,0.28198046937568977,0,0.0,10.4559482016,-9.503504987934371e-05
1520867676.315215,11.11111111111111,0.0,0.2770016429828784,0,0.0,10.4559482016,-9.503504987934371e-05
1520867676.335197,11.11111111111111,0.0,0.27326752318826986,0,0.0,10.4559482016,-9.503504987934371e-05
1520867676.355198,11.11111111111111,0.0,0.2689461032623135,0,0.0,10.4711565024,-0.0004824767163732247
1520867676.375196,11.11111111111111,0.0,0.2623835311178462,0,0.0,10.5043715744,-0.0008179691275508289
1520867676.395142,11.11111111111111,0.0,0.25641016392949584,0,0.0,10.514885955199999,-0.00015661165357365252
1520867676.415143,11.11111111111111,0.0,0.250159860138233,0,0.0,10.5325887392,0.0
1520867676.435232,11.11111111111111,0.0,0.24547213229478587,0,0.0,10.5325887392,0.0
1520867676.455129,11.11111111111111,0.0,0.2411695460122004,0,0.0,10.5404566432,-3.576326082125131e-05
1520867676.475125,11.11111111111111,0.0,0.23655097078026138,0,0.0,10.5543729984,-0.0006464110108652351
1520867676.495114,11.11111111111111,0.0,0.23308703935630715,0,0.0,10.5543729984,-0.0006464110108652351
1520867676.515116,11.11111111111111,0.0,0.23048909078834146,0,0.0,10.5543729984,-0.0006464110108652351
1520867676.535172,11.11111111111111,0.0,0.2274181119223672,0,0.0,10.5655981728,-9.586277441432792e-05
1520867676.555129,11.11111111111111,0.0,0.2236400928128864,0,0.0,10.5803460224,-0.0002936600773266618
1520867676.575155,11.11111111111111,0.0,0.2208065784807758,0,0.0,10.5803460224,-0.0002936600773266618
1520867676.5952,11.11111111111111,0.0,0.21868144273169288,0,0.0,10.5803460224,-0.0002936600773266618
1520867676.615189,11.11111111111111,0.0,0.21658467091988076,0,0.0,10.5853752224,-0.00034081854196724517
1520867676.635243,11.11111111111111,0.0,0.21468932918102174,0,0.0,10.5886028512,-0.00013624674854009414
1520867676.655216,11.11111111111111,0.0,0.2129258372768774,0,0.0,10.5920227072,-4.227610571309216e-05
1520867676.675234,11.11111111111111,0.0,0.21118389482876904,0,0.0,10.5962159424,-0.0004204746397105076
1520867676.695152,11.11111111111111,0.0,0.2098774379926878,0,0.0,10.5962159424,-0.0004204746397105076
1520867676.715219,11.11111111111111,0.0,0.2081997659256269,0,0.0,10.6031942368,-0.0003353649721557834
1520867676.735242,11.11111111111111,0.0,0.2069415118753312,0,0.0,10.6031942368,-0.0003353649721557834
1520867676.755273,11.11111111111111,0.0,0.20599782133760944,0,0.0,10.6031942368,-0.0003353649721557834
1520867676.775247,11.11111111111111,0.0,0.2054344473543181,0,0.0,10.6017502976,-0.000288307867164555
1520867676.795184,11.11111111111111,0.0,0.20466501382684976,0,0.0,10.605219327999999,0.0
1520867676.81522,11.11111111111111,0.0,0.2038684420412484,0,0.0,10.6074142944,-0.00012002434677086953
1520867676.835271,11.11111111111111,0.0,0.20327101320204738,0,0.0,10.6074142944,-0.00012002434677086953
1520867676.855154,11.11111111111111,0.0,0.20280416589264672,0,0.0,10.607602051199999,-3.911644418242814e-05
1520867676.875187,11.11111111111111,0.0,0.20229488417059618,0,0.0,10.6091935136,0.0
1520867676.895175,11.11111111111111,0.0,0.20181502111905822,0,0.0,10.6101725312,-0.00010843468742104387
1520867676.915162,11.11111111111111,0.0,0.20145512383040473,0,0.0,10.6101725312,-0.00010843468742104387
1520867676.935195,11.11111111111111,0.0,0.2010680763839146,0,0.0,10.611343776,0.0
1520867676.955139,11.11111111111111,0.0,0.20069061799904706,0,0.0,10.612215504,-9.5174755574655e-05
1520867676.975126,11.11111111111111,0.0,0.20040752421039637,0,0.0,10.612215504,-9.5174755574655e-05
1520867676.995217,11.11111111111111,0.0,0.20019520386890835,0,0.0,10.612215504,0.0
1520867677.015207,11.11111111111111,0.0,0.19996086089279239,0,0.0,10.6129665312,-0.00020363251801842636
1520867677.035275,11.11111111111111,0.0,0.19975783422070525,0,0.0,10.613239225600001,-7.561103425942741e-05
1520867677.055188,11.11111111111111,0.0,0.19958410629663995,0,0.0,10.6134538048,-4.895050402668211e-05
1520867677.075205,11.11111111111111,0.0,0.19945381035359097,0,0.0,10.6134538048,-4.895050402668211e-05
1520867677.095225,11.11111111111111,0.0,0.19935608839630423,0,0.0,10.6134538048,-4.895050402668211e-05
1520867677.115197,11.11111111111111,0.0,0.19928279692833917,0,0.0,10.6134538048,-4.895050402668211e-05
1520867677.135219,11.11111111111111,0.0,0.19919474736736545,0,0.0,10.6137846144,-3.950589024798285e-05
1520867677.155201,11.11111111111111,0.0,0.19912871019663517,0,0.0,10.6137846144,0.0
1520867677.175173,11.11111111111111,0.0,0.19902285527858754,0,0.0,10.614347884799999,-0.0003717506903449236
1520867677.195207,11.11111111111111,0.0,0.19892871177005175,0,0.0,10.614495408,-5.401543230314439e-05
1520867677.215173,11.11111111111111,0.0,0.19884335181864982,0,0.0,10.6146429312,-0.00013280418533669986
1520867677.235223,11.11111111111111,0.0,0.19877933185509836,0,0.0,10.6146429312,0.0
1520867677.255172,11.11111111111111,0.0,0.19873131688243478,0,0.0,10.6146429312,0.0
1520867677.275188,11.11111111111111,0.0,0.1986854707729373,0,0.0,10.614741279999999,0.0
1520867677.29515,11.11111111111111,0.0,0.19864572171081404,0,0.0,10.6147949248,-4.396929446410162e-05
1520867677.315121,11.11111111111111,0.0,0.1986159099142216,0,0.0,10.6147949248,-4.396929446410162e-05
1520867677.335139,11.11111111111111,0.0,0.19858729250677723,0,0.0,10.6148575104,0.0
1520867677.355142,11.11111111111111,0.0,0.19856582945119397,0,0.0,10.6148575104,0.0
1520867677.375242,11.11111111111111,0.0,0.19854704991950647,0,0.0,10.6148843328,-2.6164003907231007e-05
1520867677.395167,11.11111111111111,0.0,0.19853028303074097,0,0.0,10.6149111552,0.0
1520867677.415215,11.11111111111111,0.0,0.19851770786416684,0,0.0,10.6149111552,0.0
1520867677.435188,11.11111111111111,0.0,0.19850693536923608,0,0.0,10.614924566400001,-2.7977758997712784e-05
1520867677.455168,11.11111111111111,0.0,0.19849751487803807,0,0.0,10.6149379776,0.0
1520867677.475153,11.11111111111111,0.0,0.19848955542963967,0,0.0,10.6149469184,-0.00012337236218507705
1520867677.495201,11.11111111111111,0.0,0.1984835858433409,0,0.0,10.6149469184,0.0
1520867677.515126,11.11111111111111,0.0,0.1984791086536168,0,0.0,10.6149469184,-5.0490411850583496e-05
1520867677.535193,11.11111111111111,0.0,0.1984757507613237,0,0.0,10.6149469184,-3.735333414270339e-05
1520867677.555269,11.11111111111111,-0.04594867867350092,0.1984732323421039,0,-0.018360150085061026,10.6149469184,-3.735333414270339e-05
1520867677.575213,11.11111111111111,-0.04594867867350092,0.1984717905676891,0,-0.03488428516161595,10.614942447999999,0.0
1520867677.595179,11.11111111111111,-0.046791867003366766,0.19847070923687798,0,-0.050092891979000326,10.614942447999999,-7.552408288954522e-05
1520867677.615239,11.11111111111111,-0.04723562465320346,0.19846989823876965,0,-0.06395793510339057,10.614942447999999,-7.552408288954522e-05
1520867677.635167,11.11111111111111,-0.04723562465320346,0.19846973703018828,0,-0.07643647391534178,10.6149379776,-0.0008555883845552046
1520867677.655202,11.11111111111111,-0.04800028863631988,0.19846961612375225,0,-0.08797266807243519,10.6149379776,0.0
1520867677.675221,11.11111111111111,-0.04800028863631988,0.19846997248392526,0,-0.09835524281381924,10.6149335072,-0.0013318965232024785
1520867677.695147,11.11111111111111,-0.04907060046242975,0.1984711338340549,0,-0.10812718324818249,10.614924566400001,-0.015109268160884214
1520867677.715201,11.11111111111111,-0.04907060046242975,0.19847200484665217,0,-0.11692192963910941,10.614924566400001,-0.015109268160884214
1520867677.735197,11.11111111111111,-0.04907060046242975,0.1984735521861002,0,-0.12483720139094363,10.6149156256,-0.02256234522323035
1520867677.75522,11.11111111111111,-0.049923777074460225,0.19847694789068623,0,-0.13230181446014178,10.6148932736,0.0
1520867677.775227,11.11111111111111,-0.049923777074460225,0.1984808357891257,0,-0.1390199662224201,10.6148798624,-0.008559661586165468
1520867677.795218,11.11111111111111,-0.05011885274120598,0.19848375171295532,0,-0.145144240828567,10.6148798624,-0.008559661586165468
1520867677.815233,11.11111111111111,-0.050395409939727985,0.19848906793582763,0,-0.15076657988577813,10.6148485696,-0.015811318538923057
1520867677.835214,11.11111111111111,-0.050395409939727985,0.19849529030298185,0,-0.15582668503726815,10.6148262176,-0.030164064310516308
1520867677.855209,11.11111111111111,-0.05047944478611056,0.19849995707834756,0,-0.1604143537718119,10.6148262176,-0.030164064310516308
1520867677.875197,11.11111111111111,-0.05047944478611056,0.19850345715987183,0,-0.16454325563290123,10.6148262176,-0.030164064310516308
1520867677.89521,11.11111111111111,-0.05047944478611056,0.198506082221015,0,-0.16825926730788165,10.6148262176,-0.030164064310516308
1520867677.915209,11.11111111111111,-0.05038512197561889,0.19851341549687238,0,-0.17156599340754689,10.6147725728,-0.23894487602781234
1520867677.935214,11.11111111111111,-0.05038512197561889,0.19851891545376538,0,-0.1745420468972456,10.6147725728,0.0
1520867677.955203,11.11111111111111,-0.050142668537998245,0.1985248285814351,0,-0.17712362848510835,10.6147546912,0.0
1520867677.975215,11.11111111111111,-0.050142668537998245,0.1985292634271874,0,-0.17944705191418484,10.6147546912,0.0
1520867677.995207,11.11111111111111,-0.050142668537998245,0.19853393068150177,0,-0.18153813300035368,10.614741279999999,-0.023481118541329074
1520867678.01514,11.11111111111111,-0.04982469609410468,0.19853743112223754,0,-0.18329306732708828,10.614741279999999,-0.023481118541329074
1520867678.035247,11.11111111111111,-0.04982469609410468,0.1985413975727893,0,-0.18487250822114945,10.6147278688,-0.0366394497370722
1520867678.055153,11.11111111111111,-0.04964277427942909,0.19854571353070305,0,-0.1862213221744175,10.6147144576,0.0
1520867678.07522,11.11111111111111,-0.04964277427942909,0.19854895049913837,0,-0.18743525473235878,10.6147144576,0.0
1520867678.095182,11.11111111111111,-0.04915264447500463,0.19855137822546487,0,-0.18833197299871454,10.6147144576,0.0
1520867678.11519,11.11111111111111,-0.04824470943375313,0.19855498718020972,0,-0.18877627131213123,10.614696576,-0.08998180927044659
1520867678.13523,11.11111111111111,-0.04824470943375313,0.19855769389626837,0,-0.18917613979420625,10.614696576,-0.08998180927044659
1520867678.155203,11.11111111111111,-0.04824470943375313,0.19855972393331237,0,-0.18953602142807377,10.614696576,-0.08998180927044659
1520867678.175193,11.11111111111111,-0.04824470943375313,0.1985616935010954,0,-0.18985991489855455,10.6146921056,0.0
1520867678.195139,11.11111111111111,-0.04748010238134462,0.19856317067693266,0,-0.18984593306109726,10.6146921056,0.0
1520867678.215142,11.11111111111111,-0.04666372115503662,0.19856427855881062,0,-0.18950717615719637,10.6146921056,0.0
1520867678.235176,11.11111111111111,-0.04666372115503662,0.19856510947021908,0,-0.18920229494368557,10.6146921056,-0.036764992315072645
1520867678.255211,11.11111111111111,-0.0457979229952024,0.19856573265377542,0,-0.18858198280551014,10.6146921056,0.0
1520867678.275195,11.11111111111111,-0.0457979229952024,0.19856575300144264,0,-0.18802370188115225,10.614696576,0.0
1520867678.295217,11.11111111111111,-0.044851249648821624,0.19856532122219317,0,-0.18714301502632275,10.614701046399999,-0.06095081199995098
1520867678.315172,11.11111111111111,-0.04383320782321867,0.19856499738775607,0,-0.18594364564909371,10.614701046399999,-0.06095081199995098
1520867678.335174,11.11111111111111,-0.04383320782321867,0.19856430747192802,0,-0.18486421320958757,10.6147055168,-0.08403866799474513
1520867678.355135,11.11111111111111,-0.04329272734725999,0.19856334299505696,0,-0.18367677789121778,10.614709987200001,-0.02612090371903071
1520867678.37514,11.11111111111111,-0.04329272734725999,0.19856261963740368,0,-0.18260808610468499,10.614709987200001,-0.02612090371903071
1520867678.395165,11.11111111111111,-0.042748503208660506,0.19856118303916379,0,-0.18142882086907075,10.614718928,-0.03858889689410482
1520867678.4152,11.11111111111111,-0.041671227671750896,0.19856010559048387,0,-0.17993705876058966,10.614718928,0.0
1520867678.435177,11.11111111111111,-0.041671227671750896,0.198557956383974,0,-0.17859447286295665,10.6147323392,-0.07290390320517076
1520867678.455146,11.11111111111111,-0.04053380980105973,0.1985563444790916,0,-0.17693168934767478,10.6147323392,-0.07290390320517076
1520867678.475212,11.11111111111111,-0.04053380980105973,0.19855513555042978,0,-0.1754351841839211,10.6147323392,-0.07290390320517076
1520867678.495175,11.11111111111111,-0.04053380980105973,0.19855422885393342,0,-0.17408832953654277,10.6147323392,0.0
1520867678.515144,11.11111111111111,-0.038205558498487176,0.19855131363156114,0,-0.17194589627730755,10.6147546912,0.0
1520867678.535233,11.11111111111111,-0.038205558498487176,0.19854868017478192,0,-0.17001770634399588,10.6147591616,-0.041107710897600104
1520867678.55521,11.11111111111111,-0.037614908230957006,0.1985467050821975,0,-0.1680463362834374,10.6147591616,-0.041107710897600104
1520867678.575218,11.11111111111111,-0.037614908230957006,0.1985438826427592,0,-0.16627210322893476,10.6147725728,-0.05381936950288186
1520867678.5952,11.11111111111111,-0.03639275225270745,0.1985417658131805,0,-0.1641869687003556,10.6147725728,0.0
1520867678.615176,11.11111111111111,-0.03576006198649626,0.19853973115099643,0,-0.16205754858041166,10.6147770432,-0.02403293054302192
1520867678.635154,11.11111111111111,-0.03576006198649626,0.19853686403435827,0,-0.16014107047246212,10.614790454400001,0.0
1520867678.655153,11.11111111111111,-0.034508558833642206,0.19853471369687964,0,-0.1579161845197923,10.614790454400001,0.0
1520867678.675131,11.11111111111111,-0.034508558833642206,0.19853175982377075,0,-0.15591378716238946,10.6148038656,-0.036721267563865366
1520867678.695172,11.11111111111111,-0.033278309350655594,0.19852954441893905,0,-0.15362006301806216,10.6148038656,0.0
1520867678.715193,11.11111111111111,-0.033278309350655594,0.1985278828653153,0,-0.1515557112881676,10.6148038656,0.0
1520867678.735229,11.11111111111111,-0.033278309350655594,0.1985266367000975,0,-0.1496977947312625,10.6148038656,0.0
1520867678.755199,11.11111111111111,-0.033278309350655594,0.1985257020761841,0,-0.1480256698300479,10.6148038656,0.0
1520867678.775204,11.11111111111111,-0.033278309350655594,0.19773061102824918,0,-0.14652075741895476,10.6227477664,-0.4316061599048507
1520867678.795185,11.11111111111111,-0.030691596997394672,0.19844009658229803,0,-0.1441327631178868,10.609689728,-0.06269523715800901
1520867678.815165,11.11111111111111,-0.02868201742384547,0.1987652312278346,0,-0.1411805918580512,10.6117595232,0.0
1520867678.835203,11.11111111111111,-0.02868201742384547,0.19900908221198702,0,-0.13852363772419918,10.6117595232,0.0
1520867678.855175,11.11111111111111,-0.02868201742384547,0.1987064850101014,0,-0.13613237900373235,10.6166143776,-0.013476131248845268
